"gene","lfc","padj","tissue","comparison"
"Dhcr7",-2.06276004751494,0.0492750594445545,"DG","home.cage-conflict.trained"
"Dhx33",-1.62688099849504,0.0108046786498,"DG","home.cage-conflict.trained"
"Dhx40",1.33532603870984,0.0788614203879122,"DG","home.cage-conflict.trained"
"Diaph1",1.40069497968818,0.0243181136012355,"DG","home.cage-conflict.trained"
"Dicer1",1.77415477553552,0.0136228942290524,"DG","home.cage-conflict.trained"
"Disp2",1.20180089278303,0.0496939137712731,"DG","home.cage-conflict.trained"
"Dlc1",-3.13913422385888,0.0287468719492025,"DG","home.cage-conflict.trained"
"Dlg4",0.584587628394635,0.08785979318038,"DG","home.cage-conflict.trained"
"Dlgap2",1.78831173086901,0.0309450307006949,"DG","home.cage-conflict.trained"
"Dll1",-4.59189378502108,0.0191288036027727,"DG","home.cage-conflict.trained"
"Dlx1",4.39505942020483,0.0925252818058671,"DG","home.cage-conflict.trained"
"Dmd",1.93211938369665,0.0123509580187073,"DG","home.cage-conflict.trained"
"Dmtn",0.851269354582502,0.0232530417874361,"DG","home.cage-conflict.trained"
"Dnaja2",1.08656761121602,0.0658591494694926,"DG","home.cage-conflict.trained"
"Dnajc18",1.59662595026693,0.0112878621060568,"DG","home.cage-conflict.trained"
"Dnajc21",-2.40008747004468,0.0748073459993191,"DG","home.cage-conflict.trained"
"Dnajc3",1.71481152599715,0.0513209392490802,"DG","home.cage-conflict.trained"
"Dnhd1",3.93679281548158,0.00940015307199119,"DG","home.cage-conflict.trained"
"Dock1",-5.32608568222072,0.00493390786159985,"DG","home.cage-conflict.trained"
"Dock9",1.8521091851803,0.00108320303690106,"DG","home.cage-conflict.trained"
"Dolk",4.55272154598637,0.00751653201937454,"DG","home.cage-conflict.trained"
"Dph5",3.34264712270614,0.00403920685415453,"DG","home.cage-conflict.trained"
"Dpp7",2.66328691934514,0.00831425287777605,"DG","home.cage-conflict.trained"
"Dpysl2",4.34846515411092,0.0194867076403662,"DG","home.cage-conflict.trained"
"Drc1",2.56107692079963,0.0243374850561389,"DG","home.cage-conflict.trained"
"Drosha",1.38943501634292,0.0781490749754809,"DG","home.cage-conflict.trained"
"Dse",-4.45689339380324,0.0373274798484197,"DG","home.cage-conflict.trained"
"Dsg2",2.82155221851719,0.00576882335128045,"DG","home.cage-conflict.trained"
"Dst",-0.894057306115061,0.0922675579008402,"DG","home.cage-conflict.trained"
"Dtnbp1",4.18455165901089,0.00845024905159605,"DG","home.cage-conflict.trained"
"Dtx3",1.09642902364922,0.0107115698171034,"DG","home.cage-conflict.trained"
"Dus2",4.31126936146144,0.00505432651962612,"DG","home.cage-conflict.trained"
"Dus3l",2.57757739950107,0.000622019759865347,"DG","home.cage-conflict.trained"
"Duxbl1",6.28414085027958,0.00378723804729857,"DG","home.cage-conflict.trained"
"Dyrk2",-2.6995223176378,0.0203932360131374,"DG","home.cage-conflict.trained"
"Dzip3",1.84910751576217,0.0056402157030738,"DG","home.cage-conflict.trained"
"Echdc1",-4.11242008035619,0.00564143765205484,"DG","home.cage-conflict.trained"
"Ecm1",-3.97814076994593,0.0761802517634088,"DG","home.cage-conflict.trained"
"Ecm2",-4.02288272820439,0.0614503210659327,"DG","home.cage-conflict.trained"
"Eda",-3.95241058834046,0.0853914733613439,"DG","home.cage-conflict.trained"
"Eepd1",2.83540978021953,0.00156864065772172,"DG","home.cage-conflict.trained"
"Efnb2",4.20062992056199,0.00115537390628622,"DG","home.cage-conflict.trained"
"Egln3",-4.1847925526263,0.0790154212943799,"DG","home.cage-conflict.trained"
"Ehbp1l1",2.30367336772335,0.00715599466511671,"DG","home.cage-conflict.trained"
"Ehd4",2.60620071289181,0.0757778355203635,"DG","home.cage-conflict.trained"
"Ehmt2",1.14023236918974,0.00679963082688389,"DG","home.cage-conflict.trained"
"Eif2a",1.9428898240275,0.0252605455828289,"DG","home.cage-conflict.trained"
"Eif2ak2",1.83422835561897,0.0339001917121901,"DG","home.cage-conflict.trained"
"Eif2ak3",2.16131706795545,0.0237013356906698,"DG","home.cage-conflict.trained"
"Eif2d",2.25388079654882,0.0103563216028677,"DG","home.cage-conflict.trained"
"Eif2s1",1.51214658339665,0.0466040200034069,"DG","home.cage-conflict.trained"
"Eif3j2",-5.13901070737478,0.0186967722595097,"DG","home.cage-conflict.trained"
"Eif3k",1.63280533847807,0.0423556555159408,"DG","home.cage-conflict.trained"
"Eif4a1",0.856581910252201,0.0987599348940855,"DG","home.cage-conflict.trained"
"Eif4a3",1.66913989278374,0.0219511510658649,"DG","home.cage-conflict.trained"
"Eif4ebp1",-3.75267785376024,0.0811750333882807,"DG","home.cage-conflict.trained"
"Eif5",1.36591706076364,0.0139673887747302,"DG","home.cage-conflict.trained"
"Elavl1",1.23869191099761,0.00931860049086382,"DG","home.cage-conflict.trained"
"Elfn2",-1.16071163438637,0.0687032273382209,"DG","home.cage-conflict.trained"
"Elk3",4.4364952206313,1.9391294701506e-05,"DG","home.cage-conflict.trained"
"Elmod3",1.73670815796093,0.0769600894433117,"DG","home.cage-conflict.trained"
"Elovl5",-2.03606465057042,0.0176539354652733,"DG","home.cage-conflict.trained"
"Elp6",4.07277504469802,0.000184814820798301,"DG","home.cage-conflict.trained"
"Emd",1.92675777211634,0.0614503210659327,"DG","home.cage-conflict.trained"
"Eml2",1.32931393513342,0.055138258580348,"DG","home.cage-conflict.trained"
"Endod1",-3.2194675929268,0.00482101693830685,"DG","home.cage-conflict.trained"
"Endov",1.52639179483959,0.0386636711485431,"DG","home.cage-conflict.trained"
"Eng",-4.96021316847497,0.010683181387376,"DG","home.cage-conflict.trained"
"Eno3",-4.10193732759753,0.0675337831440434,"DG","home.cage-conflict.trained"
"Enpp4",-2.09869665658687,0.0675142951961522,"DG","home.cage-conflict.trained"
"Enpp5",1.13432222134922,0.0639044401152729,"DG","home.cage-conflict.trained"
"Entpd7",2.20647958122084,0.0320839896011254,"DG","home.cage-conflict.trained"
"Epha3",-3.82172640774429,0.0969332680352209,"DG","home.cage-conflict.trained"
"Ephb6",2.74983271374506,0.000202932227748035,"DG","home.cage-conflict.trained"
"Ephx1",-4.02139217077384,0.0872606204411649,"DG","home.cage-conflict.trained"
"Epn2",1.11078865703545,0.0296227319961656,"DG","home.cage-conflict.trained"
"Ercc3",-2.08735844985402,0.0704722487250984,"DG","home.cage-conflict.trained"
"Ergic3",1.60402063920566,0.0276222957382634,"DG","home.cage-conflict.trained"
"Espn",4.03167438038022,0.000431418627534415,"DG","home.cage-conflict.trained"
"Esyt2",2.09264520242249,0.0145563108704264,"DG","home.cage-conflict.trained"
"Etfa",-2.11047788318839,0.0967847995708521,"DG","home.cage-conflict.trained"
"Etv6",-5.06448833598489,0.00715599466511671,"DG","home.cage-conflict.trained"
"Evi5l",1.43201355455602,0.0469536693276374,"DG","home.cage-conflict.trained"
"Exosc5",3.29992213480207,0.00484831119952376,"DG","home.cage-conflict.trained"
"Ext1",3.24819112798206,0.00198161884077036,"DG","home.cage-conflict.trained"
"Ezh2",-4.04861314479136,0.0611785150166142,"DG","home.cage-conflict.trained"
"Ezr",-1.87184524684547,0.04936890972802,"DG","home.cage-conflict.trained"
"F3",2.8662201932969,0.031966527425093,"DG","home.cage-conflict.trained"
"Faap20",3.0978474041261,0.000508746470738022,"DG","home.cage-conflict.trained"
"Faf1",-1.81776659827378,0.0397778065854007,"DG","home.cage-conflict.trained"
"Faim",-3.18978799190216,0.0227653816281449,"DG","home.cage-conflict.trained"
"Fam109a",2.38472633187088,0.0257507063884701,"DG","home.cage-conflict.trained"
"Fam110b",2.14885400864613,0.029805889548645,"DG","home.cage-conflict.trained"
"Fam117a",4.35574862252454,0.000111401067874552,"DG","home.cage-conflict.trained"
"Fam129b",-2.21731841897723,0.0875012392703613,"DG","home.cage-conflict.trained"
"Fam133b",1.86343228074256,0.0029445428752483,"DG","home.cage-conflict.trained"
"Fam134b",-2.28632735712866,0.0176253157671865,"DG","home.cage-conflict.trained"
"Fam136a",1.73181841354883,0.0970914742946747,"DG","home.cage-conflict.trained"
"Fam161a",3.17796597851472,0.0253771300266486,"DG","home.cage-conflict.trained"
"Fam169a",1.2732487026998,0.042543025979518,"DG","home.cage-conflict.trained"
"Fam173a",2.07048507141359,0.00879372879787058,"DG","home.cage-conflict.trained"
"Fam185a",3.35771889394424,0.000202932227748035,"DG","home.cage-conflict.trained"
"Fam189b",2.30867742702192,0.00108320303690106,"DG","home.cage-conflict.trained"
"Fam192a",3.26697909380062,0.0169871901443523,"DG","home.cage-conflict.trained"
"Fam19a1",3.37856669778744,0.000508746470738022,"DG","home.cage-conflict.trained"
"Fam205a4",-4.80702088891821,0.0147465742340982,"DG","home.cage-conflict.trained"
"Fam205c",-3.55104353081945,0.0600018114505757,"DG","home.cage-conflict.trained"
"Fam21",-1.27113892060933,0.072695856062514,"DG","home.cage-conflict.trained"
"Fam234a",3.35340322901517,0.00392879683390037,"DG","home.cage-conflict.trained"
"Fam49b",0.906970184563544,0.0953721014705352,"DG","home.cage-conflict.trained"
"Fam53a",1.93423536786104,0.00747172998008962,"DG","home.cage-conflict.trained"
"Fam53b",1.55637059158577,0.0585349729768603,"DG","home.cage-conflict.trained"
"Fam98b",1.51043608738686,0.0466040200034069,"DG","home.cage-conflict.trained"
"Fanci",3.35382619218044,0.00646445960879903,"DG","home.cage-conflict.trained"
"Farp2",-4.5232943224047,0.0248612294469619,"DG","home.cage-conflict.trained"
"Farsa",2.394005566461,0.0014044612269145,"DG","home.cage-conflict.trained"
"Fbxl18",2.20899578086948,0.000431418627534415,"DG","home.cage-conflict.trained"
"Fbxo31",1.05228472193524,0.0678851450653565,"DG","home.cage-conflict.trained"
"Fbxo8",-2.81497474990884,0.036680203879942,"DG","home.cage-conflict.trained"
"Fbxw2",1.45184764599994,0.0697586770277582,"DG","home.cage-conflict.trained"
"Fcrls",-2.63074143794256,0.0883323925470582,"DG","home.cage-conflict.trained"
"Fdft1",2.3069387763082,0.00548651312270279,"DG","home.cage-conflict.trained"
"Fez1",1.13830626959783,0.011671191177421,"DG","home.cage-conflict.trained"
"Fgd1",2.21675325949164,0.0108597008074898,"DG","home.cage-conflict.trained"
"Fgfr3",-2.28867645313939,0.0117114579059848,"DG","home.cage-conflict.trained"
"Fgfrl1",-3.12747830027918,0.0621453230472257,"DG","home.cage-conflict.trained"
"Fhl3",4.80423483070164,0.022771786743144,"DG","home.cage-conflict.trained"
"Fis1",1.98502079847603,0.00685831673529631,"DG","home.cage-conflict.trained"
"Fiz1",-3.06491544540364,0.0144978840529997,"DG","home.cage-conflict.trained"
"Fkbp14",4.03848613469611,0.00156864065772172,"DG","home.cage-conflict.trained"
"Fkbp1a",0.812051079045948,0.098543831212995,"DG","home.cage-conflict.trained"
"Fkbp1b",-3.88829290758643,0.0922523359059169,"DG","home.cage-conflict.trained"
"Fkbp4",1.07457615987638,0.0752814800089062,"DG","home.cage-conflict.trained"
"Fktn",1.96931816553034,0.00960029046542247,"DG","home.cage-conflict.trained"
"Fmn2",1.93932432991851,0.0107395976444514,"DG","home.cage-conflict.trained"
"Fn3krp",2.4432431057659,0.0788584107798889,"DG","home.cage-conflict.trained"
"Fndc1",-5.01500591588545,0.00874866475053481,"DG","home.cage-conflict.trained"
"Fndc8",3.42953147672678,0.0333033500934326,"DG","home.cage-conflict.trained"
"Foxk1",-1.09483578215865,0.0658699441123246,"DG","home.cage-conflict.trained"
"Foxn3",1.89047624899697,0.0989471502810148,"DG","home.cage-conflict.trained"
"Foxo1",1.38683715489456,0.0189444551584915,"DG","home.cage-conflict.trained"
"Foxp2",5.0606282889704,0.000119180584590876,"DG","home.cage-conflict.trained"
"Frk",5.90476971430636,0.0075477550770067,"DG","home.cage-conflict.trained"
"Frmd4a",-1.79466992302627,0.0180365533793649,"DG","home.cage-conflict.trained"
"Frmd4b",2.87125100222719,0.000659743149055483,"DG","home.cage-conflict.trained"
"Frmd6",-2.68364550472569,0.00226326826344532,"DG","home.cage-conflict.trained"
"Frmd8",-3.78240148224675,0.0333665641334495,"DG","home.cage-conflict.trained"
"Fryl",2.39214940249216,0.00255871419708323,"DG","home.cage-conflict.trained"
"Fth1",0.913753162767107,0.0480365582610211,"DG","home.cage-conflict.trained"
"Ftsj3",2.59775833260015,0.00124319406442462,"DG","home.cage-conflict.trained"
"Fuom",2.77669458240507,0.0171021778732675,"DG","home.cage-conflict.trained"
"Fyttd1",1.80211360948741,0.021618636500001,"DG","home.cage-conflict.trained"
"Fzd4",-3.85686148803548,0.00484930747835167,"DG","home.cage-conflict.trained"
"Fzd5",2.44196560902136,0.034845313937859,"DG","home.cage-conflict.trained"
"Gabarapl1",0.88008051956422,0.0649452579650822,"DG","home.cage-conflict.trained"
"Gabpb2",1.78400398278969,0.0227023974764467,"DG","home.cage-conflict.trained"
"Gabrb3",-0.764230936008239,0.0388016304392088,"DG","home.cage-conflict.trained"
"Gabrg1",-4.42838170472679,0.0356092559361341,"DG","home.cage-conflict.trained"
"Gad2",-2.20069427324332,0.0523827462295757,"DG","home.cage-conflict.trained"
"Galc",1.53862902425155,0.0490010657064883,"DG","home.cage-conflict.trained"
"Galntl6",3.63003784531589,0.0215773664577493,"DG","home.cage-conflict.trained"
"Garnl3",-3.87436938479246,0.0254614996710578,"DG","home.cage-conflict.trained"
"Gart",2.88302286208363,0.000659743149055483,"DG","home.cage-conflict.trained"
"Gas6",1.97765684243569,0.00845024905159605,"DG","home.cage-conflict.trained"
"Gatsl2",1.30430303452702,0.00953912711007584,"DG","home.cage-conflict.trained"
"Gba",1.82189351661505,0.0335842993429866,"DG","home.cage-conflict.trained"
"Gba2",1.44840494782113,0.00473056748482754,"DG","home.cage-conflict.trained"
"Gcfc2",-5.51140200638128,0.00294976451733701,"DG","home.cage-conflict.trained"
"Gdap2",-1.82081309372856,0.0470440789500515,"DG","home.cage-conflict.trained"
"Gdi1",0.947051043473215,0.0174549140625008,"DG","home.cage-conflict.trained"
"Gdpd5",2.34340438780553,0.00513600856097232,"DG","home.cage-conflict.trained"
"Gemin4",-5.21655387144582,0.000499333074342403,"DG","home.cage-conflict.trained"
"Gfpt2",-4.19044075032275,0.0423556555159408,"DG","home.cage-conflict.trained"
"Gfra2",-1.64666859449215,0.0396898909275501,"DG","home.cage-conflict.trained"
"Ggcx",2.98850554112283,0.0056402157030738,"DG","home.cage-conflict.trained"
"Ghitm",1.01437558250606,0.0347983029831784,"DG","home.cage-conflict.trained"
"Gigyf2",1.08443892912436,0.0688611074637683,"DG","home.cage-conflict.trained"
"Gimap8",-3.84487512228218,0.0909090609936033,"DG","home.cage-conflict.trained"
"Gipc1",2.4096829341193,0.00349990469575067,"DG","home.cage-conflict.trained"
"Gja1",-1.52367229911708,0.0658699441123246,"DG","home.cage-conflict.trained"
"Gjb6",-2.99583781579182,0.0260652440072702,"DG","home.cage-conflict.trained"
"Gkap1",-3.36459606928997,0.0828320648451421,"DG","home.cage-conflict.trained"
"Glt1d1",1.88486029625554,0.0359250304634732,"DG","home.cage-conflict.trained"
"Glul",-1.15291502208148,0.022057334781051,"DG","home.cage-conflict.trained"
"Gm10563",6.3500044464667,0.00426991186063721,"DG","home.cage-conflict.trained"
"Gm17174",6.3125386202955,0.0260652440072702,"DG","home.cage-conflict.trained"
"Gm17374",4.20565162738583,0.0206235483149151,"DG","home.cage-conflict.trained"
"Gm17655",6.74397464382575,0.000920378669355863,"DG","home.cage-conflict.trained"
"Gm2000",4.09602356060163,0.029870667898705,"DG","home.cage-conflict.trained"
"Gm20518",-4.14634793210002,0.0985439307664439,"DG","home.cage-conflict.trained"
"Gm20604",-5.31078291402216,0.00473300810796515,"DG","home.cage-conflict.trained"
"Gm2115",3.28120255729716,0.0145530368736064,"DG","home.cage-conflict.trained"
"Gm21992",3.06850738547908,0.0148678688538544,"DG","home.cage-conflict.trained"
"Gm28035",-5.78785990691933,0.00484930747835167,"DG","home.cage-conflict.trained"
"Gm28043",-4.39468565746941,0.00200364596438085,"DG","home.cage-conflict.trained"
"Gm28285",4.4711837969221,0.0056402157030738,"DG","home.cage-conflict.trained"
"Gm2916",8.71812549098847,0.0745323286345109,"DG","home.cage-conflict.trained"
"Gm2a",-2.6088571257598,0.024123340413709,"DG","home.cage-conflict.trained"
"Gm340",-4.12256493335207,0.0479075060614125,"DG","home.cage-conflict.trained"
"Gm3854",3.84053340418552,0.00225310193043316,"DG","home.cage-conflict.trained"
"Gm42715",3.21665963183366,0.0559736069052476,"DG","home.cage-conflict.trained"
"Gm5113",2.76770885706198,0.012515179924828,"DG","home.cage-conflict.trained"
"Gm5444",5.33114053930635,0.00309634544049852,"DG","home.cage-conflict.trained"
"Gm5784",4.91310721603637,0.0292016273104664,"DG","home.cage-conflict.trained"
"Gm9881",2.95749836339875,0.0872544440630737,"DG","home.cage-conflict.trained"
"Gmpr",1.62844127159309,0.0988590851500872,"DG","home.cage-conflict.trained"
"Gna11",1.48777270469994,0.00314192336137549,"DG","home.cage-conflict.trained"
"Gnai1",1.40100346508586,0.0432219851758997,"DG","home.cage-conflict.trained"
"Gnaq",1.46983203400809,0.0059014157051862,"DG","home.cage-conflict.trained"
"Golga1",2.31784016829164,0.00751653201937454,"DG","home.cage-conflict.trained"
"Golga2",1.35055663563704,0.0335410364421402,"DG","home.cage-conflict.trained"
"Golga5",1.98125059403859,0.0237623656637664,"DG","home.cage-conflict.trained"
"Golga7b",1.68640300031314,0.0481943234870009,"DG","home.cage-conflict.trained"
"Golph3l",2.56972401377411,0.038604301693782,"DG","home.cage-conflict.trained"
"Gpam",-2.76655904844942,0.00962898563495774,"DG","home.cage-conflict.trained"
"Gpatch2",-2.98069242823311,0.0112878621060568,"DG","home.cage-conflict.trained"
"Gpatch3",3.21261047730791,0.00392879683390037,"DG","home.cage-conflict.trained"
"Gpbp1",1.89299588693987,0.00564143765205484,"DG","home.cage-conflict.trained"
"Gpc6",5.63508580439765,0.00343348347750509,"DG","home.cage-conflict.trained"
"Gpd1l",1.44682758771064,0.0095724838118838,"DG","home.cage-conflict.trained"
"Gpd2",-0.923516754818013,0.0981313535678133,"DG","home.cage-conflict.trained"
"Gpn1",1.82459000262834,0.0320932534121357,"DG","home.cage-conflict.trained"
"Gpr146",-4.57698898624337,0.00433598373744458,"DG","home.cage-conflict.trained"
"Gpr153",2.86115902109597,0.0415290428181702,"DG","home.cage-conflict.trained"
"Gpr17",-4.37400087346007,0.0335842993429866,"DG","home.cage-conflict.trained"
"Gpr27",2.97740203216926,5.49696223564675e-05,"DG","home.cage-conflict.trained"
"Gpr3",3.28944656331379,0.0701575529953321,"DG","home.cage-conflict.trained"
"Gpr37l1",-2.38145332249975,0.00646658578851504,"DG","home.cage-conflict.trained"
"Gpr83",-3.17450530724378,0.0780874640441212,"DG","home.cage-conflict.trained"
"Gprin1",1.05078168264529,0.00911084050237659,"DG","home.cage-conflict.trained"
"Gramd3",-4.08483555351297,0.0568365422445044,"DG","home.cage-conflict.trained"
"Grb14",1.78720053977347,0.0436548772329137,"DG","home.cage-conflict.trained"
