"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","145A-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Cdk8",7.08299980030994,6.87498973871508,6.79637848142549,6.87643461299108,6.99145004644954,7.34855397765671,7.31278987282366,7.12788098490287,7.12066456050122,6.92714916687847,7.18770268380158,7.21064997392451,7.04233532163374
"Cdk9",8.01503266907281,7.97781634099411,8.24094181129847,7.79020412542237,7.96209770710719,7.78785131736473,8.14142229264695,8.23534736730189,7.97635097765212,7.89517952095482,7.97025211527174,8.4038419262756,8.16376989924538
"Cdkal1",6.75240426312097,6.51219978787452,6.79637848142549,7.05490655755214,6.86860417565293,6.45615448321674,6.93106057938157,6.86941357973057,6.36025382569673,6.49599525105774,6.32428826936165,6.60982666222501,6.75203868102639
"Cdkl1",6.27628957614457,5.79792097911291,6.43684494962567,6.03851180696521,6.22600934735641,6.60070257844287,5.9622333015132,5.79792097911291,6.16737868529507,6.31787330545092,6.55813798569872,5.95917437673526,6.34355233066655
"Cdkl2",7.3709015829646,6.79825293427866,7.36241508360169,7.86357952014634,7.49565120793009,7.82826929346694,7.34953905463972,7.62881643064598,7.79483126516403,7.38158378523715,7.73935740634773,7.45110594243571,7.37676538531012
"Cdkl3",6.80209133686973,6.79825293427866,5.79792097911291,6.51318214423329,6.59169229673375,6.60070257844287,6.33998374420797,6.94697623192235,6.39854584178971,6.72748581048101,6.35242392720033,6.6822972916022,6.52656388672598
"Cdkl4",5.79792097911291,5.79792097911291,6.32100404828009,6.33344226761965,5.79792097911291,5.79792097911291,6.23125473632032,6.04910969117149,6.16737868529507,5.79792097911291,6.07644940259797,6.30549265221265,6.22156488840593
"Cdkl5",8.74860571390416,7.97781634099411,8.55703609714281,7.89378628633096,8.49560478227267,8.6798223233098,7.89751023400643,8.61024250793475,8.83307176966163,8.04955858231114,8.7950394286307,7.92640021256693,8.30231887702251
"Cdkn1a",6.85819455130461,7.01165109789794,7.09474062804251,7.27489023531006,6.72641565615286,6.72106904335073,7.09905513911716,6.65644005186524,6.71473986659565,7.56939518021285,6.59620443620098,6.62488641088715,6.74218493451102
"Cdkn1b",7.54479701345047,6.94576718543064,7.4504713052995,6.9472979425053,7.04747716805709,8.08054360858607,7.38514219228263,7.34320040388225,7.52639557129549,7.34879508625172,7.39372395990631,7.39221702666632,7.20108162071223
"Cdkn1c",5.79792097911291,6.21310074711845,6.06053473843515,6.13777583631765,5.97322132464596,6.82584840314581,5.79792097911291,6.19433878485403,6.31900491233612,6.30604222883444,6.40461402220564,6.07693045650159,6.04309649571116
