"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Rab3c",9.35886584579859,8.96392657674371,9.29436469267696,9.75428227640565,9.58271148605607,9.44498444596284,9.60224483805018,9.69944370505946,10.1960456044457,9.09803063014934,8.74851974615185,9.34951659276208
"Rab3d",7.09583759036189,6.99779671497195,7.10998468997024,6.84303400695736,7.27592386450515,6.81890456226423,6.88851215548052,6.91326845600718,6.60713428359206,7.05001229110308,6.88967230220893,7.08952300311374
"Rab3gap1",8.11554719756531,8.18465797386067,7.84816392542499,8.11809075553078,7.92664354431538,8.03225151545072,8.39712959751676,8.06083942042098,8.21191025392789,7.82767154986805,8.2428524237486,8.40456051311539
"Rab3gap2",8.17110052684,8.48099338409022,8.1633215178092,8.14704275027173,8.18158312183421,7.73525174275432,8.41858154334676,8.81523572951843,8.32372857630888,8.28019037299351,7.96117751531337,8.2516459579224
"Rab3il1",6.5181490364862,6.64459133834263,6.24393779302673,6.44001656055586,6.65611609263572,6.76165922916163,6.41694544367551,5.74601471773009,6.73565847847764,6.77596727406735,6.61751760060871,6.67684459638149
"Rab3ip",7.75031667239111,7.9098916016798,7.9961608052778,8.06840011931504,7.80771002270111,7.69202162095034,7.67625019015642,7.12379772086275,7.57840193874139,7.74018149801729,8.07837546502219,7.5569019464733
"Rab40b",7.24098990454209,7.1982454847502,7.66465848444139,7.20452170067275,7.01339250784827,7.4268024866882,6.88851215548052,6.92385918954307,6.82862153887394,6.97827369577361,7.13969175813385,7.10508485747452
"Rab40c",7.74090911165942,8.00794205782238,7.66465848444139,7.70964895915098,7.68388329580405,7.72305012878405,7.79031131240926,7.55718020027329,7.33369913918436,7.56481250681478,7.64643774844818,7.56210335175221
"Rab42",5.74601471773009,5.74601471773009,5.74601471773009,6.27277285307284,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.08073118812346,5.74601471773009,6.15656000946543
"Rab43",6.82568504857531,6.99779671497195,7.28111851905367,5.74601471773009,6.85956473691286,6.63429058981535,6.7053950538873,7.11510156934349,6.75641965518767,7.20229103435088,6.74265284023842,7.0816552282438
"Rab4a",7.77812999009613,7.51554170438576,7.36835749710341,7.64110676653781,7.34486682113278,7.47271183881163,7.29404689177721,6.93433566356544,7.20210218920512,6.98500931848194,7.30114083726131,7.30238765011122
"Rab4b",7.83200899074431,8.3408513060025,7.78987581674947,7.9297601150476,7.65464035687847,8.15670437969085,7.59933353084998,7.52707900682002,7.7273485015742,7.72617314001243,8.16942998895029,7.88117898491559
"Rab5a",8.5410680540743,8.4358497495378,8.34181455609306,8.58417935044287,8.18158312183421,8.5998588501018,8.552352743651,8.27560848159253,8.41874801867951,8.36538007096328,8.60673371011696,8.48410386051418
"Rab5b",8.70945278776228,8.81490094897493,8.66481686813079,8.91040030032148,8.82409599503247,8.89954771438221,8.5715371359544,8.64805119264392,8.64740943561359,8.58764960524255,8.53484344791545,8.47375990013509
"Rab5c",8.17110052684,8.2119725850497,8.41834951956419,8.68448743088314,8.50523778930878,8.86310475852877,8.60169057314834,8.40920410166104,8.40195481093327,8.52909021509156,8.55079210663913,8.2455253080921
"Rab6a",10.987664062497,10.6820967902906,10.9246932749483,10.7863119426082,10.5599657090163,10.6802224176973,10.9023598529888,10.8609013518523,10.6939094395988,10.5565558512292,10.7282593691995,10.7090064286042
"Rab6b",11.6388349701402,11.0836136201139,11.4020193903282,11.1888153143916,11.5110420331348,11.13369170321,11.3610448840717,11.4381186319236,11.2394796940888,11.5806824556044,11.0585271369107,11.1520817952106
"Rab7",9.63621962579342,9.87262502297587,9.96234047366806,9.81369344852172,9.54780930157411,9.78978190928572,9.86647312476878,9.53915441705884,9.53035929195297,9.3310531497998,9.80518383004095,9.46315970474465
"Rab7b",5.74601471773009,5.74601471773009,6.03443910866163,6.01048873685946,6.13073690606632,6.41527199135856,6.02197511661528,5.91224302054867,6.11216765051845,6.25579385114531,6.05194985962486,5.74601471773009
"Rab8a",7.06261026520732,7.4190323886764,6.87277773979257,7.11975615356629,7.12386739475784,7.29483073648227,7.32439778670316,7.48994619763309,7.07740354716856,7.36006685369569,7.41255614087135,7.2358795013794
"Rab8b",7.57459101465213,7.60493663032915,7.48811988187854,7.66897404916787,7.2133000935469,7.44997776407562,7.44746676048827,7.86183077864075,7.82206633812375,7.3505186727326,7.34216968292209,7.44790920107942
"Rab9",6.80392819509714,6.99779671497195,6.90572335376311,7.0276734523043,6.97376624455403,7.13548439530681,6.74162981763653,6.49959372690586,7.07249321603277,7.03094167102667,7.21435696813521,6.65215441697704
"Rab9b",7.68788217848496,7.46825723835564,7.72881119956111,6.87167352938765,7.02626429543171,7.15547265328608,7.38280704648231,7.2920567573916,7.04758893522269,7.24516141688571,7.25858421808064,7.26295415693389
"Rabac1",8.59949278157041,9.09869135762199,8.36135312738041,8.74756037828683,8.55497824676247,8.77326470303476,8.62020923548538,7.9737028607785,8.19824272133481,8.53294389737604,9.21493403263407,9.00641392834277
"Rabep1",8.31303808796742,8.3408513060025,8.09422907361888,8.23033786687073,8.36596763155462,8.49059438748825,8.54848377693136,8.18354220608191,8.2911386325135,8.61512099793459,8.56969117042052,8.45019812841355
"Rabep2",6.62061384869924,6.64459133834263,6.96842550338733,6.68430092586366,6.59646374677035,6.14826413099723,6.54167555151999,6.62788312528967,6.78335526419932,6.63018077804455,6.35451166444358,6.65215441697704
"Rabepk",7.26925963430961,7.56105319419395,6.90572335376311,7.09748066665331,6.88941108783629,6.96022508797063,7.21990287746993,7.0334328564926,6.80949864811724,7.22393258553286,7.34216968292209,7.15783162523867
"Rabgap1",8.2080046623064,8.29075642305701,8.0460997620217,7.66897404916787,8.04115482785275,7.84570097594829,8.11462515680621,8.27218076020784,8.16446180754356,7.88804681435281,7.95626622672114,8.17952893953904
"Rabgap1l",9.33250466885774,8.70595976504058,9.5656872758851,8.83713841418895,9.25806389709949,8.81208374828546,9.34754713711527,9.42636237911037,9.03645464759814,9.55752101582089,8.82612072536414,9.32707230723576
"Rabgef1",7.47346098925113,6.99779671497195,6.68741325644872,7.49150065969392,7.28603099315899,6.93602916339388,7.42018681143876,7.50245068990333,7.13461471542367,7.03733782126312,7.27579886414628,7.11278100760347
"Rabggta",7.53625428659523,7.13553279672632,7.98337577086424,7.37455209756521,7.32558749056575,7.32925658453429,7.16374867983515,7.23875314214451,7.33369913918436,7.55677185741001,7.54193574186109,7.32160490318491
"Rabggtb",7.18972805235421,7.1982454847502,7.56180314761038,6.87167352938765,7.12386739475784,7.35441744287171,7.10453649804254,7.50245068990333,6.82862153887394,7.65742788763231,7.70158198827308,7.40138026259455
"Rabif",6.99277747162682,7.36767200551609,7.23486248372465,7.32063860056483,7.12386739475784,7.77116982952064,7.17521168300531,6.76346754969094,7.30618728830932,7.35530256370191,7.38179439436067,7.19399469044106
"Rabl2",6.78163334169277,7.51554170438576,6.55261476465212,7.26407273566883,6.67504700178932,7.08381810627633,7.27335526836051,6.73804172856597,6.74955439328026,7.25040632382841,7.41255614087135,7.19399469044106
"Rabl3",6.84693645082052,6.83815198390189,6.68741325644872,6.44001656055586,6.43507124487607,6.41527199135856,6.35939184734644,6.34145570982005,6.21787974708343,6.52332011673904,6.78518140907419,6.4009373081368
"Rabl6",8.48006770245564,8.36522570076155,8.40901312002869,8.8600900537449,8.93430670449999,8.79834293624742,8.44806235282172,8.58117022839481,8.86569154744009,8.97170485285475,9.06056476367899,8.37140691103645
"Rac1",9.59378184794962,9.619052089268,9.39066092528171,9.89017944939436,9.50438502595546,9.69463636221674,9.56125415380848,9.6070343457058,9.38118931374266,9.33323334228586,9.52135858833529,9.56242997036613
"Rac2",5.97135139674534,5.74601471773009,5.74601471773009,6.97835558549462,6.28850587039984,5.92637191568324,5.94129669167017,6.1520728747008,6.45251883551555,6.27349277768693,6.212183820912,6.01529640110915
"Rac3",7.07935535045818,6.99779671497195,6.72775853067017,7.00331466764707,6.5539546939191,7.24115763293425,6.90348176463326,6.6568442965279,6.96356833271757,6.9438943737249,7.25858421808064,6.97352848948154
"Racgap1",5.74601471773009,6.5272639655662,6.72775853067017,6.38940370799125,6.46057228151526,5.74601471773009,6.38885509350361,6.29433054272488,6.47258478842163,5.93955192050117,6.44695176553183,6.38278293153433
"Rack1",7.86671715876526,8.3408513060025,8.53428976979628,8.8079107254136,8.55497824676247,8.5676491930804,8.05471746094918,7.75470858124974,8.35730468071947,8.72659634457215,8.13546794798935,7.94801588272489
"Rad1",6.67356595562457,6.64459133834263,6.76628213714257,6.57219114297089,6.72936991775695,6.59905970549397,6.46964152076905,6.85848204328761,6.4823961947678,6.42451493061465,6.60041150343722,6.71254345183555
"Rad17",6.67356595562457,6.38645313262447,6.44677522158294,6.6486675883491,6.72936991775695,6.76165922916163,6.41694544367551,6.64249534544331,6.56498749219957,6.76755162349522,6.65064749842563,6.72411314693577
"Rad18",6.24786116878775,6.38645313262447,6.38674697910088,6.33414409144239,6.38076421705863,6.56212836175147,6.5184786626499,6.31840347379627,6.38826597123907,6.68787772065205,6.74265284023842,6.38278293153433
"Rad21",7.48512320702162,8.09921991997081,7.75970879055566,8.07848734830841,7.93261209843318,7.93710872289525,7.90756293713375,7.81424142338934,8.13393396138584,7.61967432448248,7.65268595521199,7.87713868215734
"Rad21l",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.60716765916451,5.74601471773009,5.74601471773009,5.74601471773009,6.30217033853605,5.74601471773009
"Rad23a",7.31038387492978,7.60493663032915,7.59704507733927,7.77466579348351,7.07620150018927,7.72916559850704,7.61510159255314,6.9949586405425,7.78232819902935,7.34089132207577,7.34216968292209,7.38945618125673
"Rad23b",9.26593161380404,9.08433656642606,9.31905657768825,9.06620103352593,8.82099393524012,8.92501215640747,9.00948535653439,8.96667233968942,8.94681957648958,8.90550499623996,8.81566924287399,8.97050519626473
"Rad50",6.54890253287375,7.72800932297442,6.93757667305958,6.33414409144239,6.79682937899506,6.58082058063128,6.75918952926714,6.76346754969094,6.42121207264248,6.95778961819559,6.79891489318786,6.68891546698678
"Rad51",5.74601471773009,6.38645313262447,6.03443910866163,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.06912291915666,5.74601471773009,5.99596529059142,5.90163489457776
"Rad51ap1",6.1355220629252,5.74601471773009,6.03443910866163,6.27277285307284,5.74601471773009,6.39133219096688,6.35939184734644,5.74601471773009,6.23321165437591,6.30714726930078,5.74601471773009,6.21108529546451
"Rad51ap2",5.74601471773009,5.74601471773009,6.24393779302673,6.2028281207757,5.74601471773009,5.74601471773009,5.74601471773009,6.26909573140534,5.74601471773009,5.74601471773009,5.74601471773009,5.96598844840126
"Rad51b",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.11216765051845,5.74601471773009,5.74601471773009,5.74601471773009
"Rad51c",6.48599369316366,6.74678563092428,5.74601471773009,6.53083515152989,6.17583145262494,6.253848272637,6.66752391665721,6.73804172856597,6.23321165437591,6.397279603029,6.24406443825704,6.18469651090124
"Rad51d",6.54890253287375,7.06893395789686,6.44677522158294,7.05146679788533,6.74672977412546,6.74674955212543,6.74162981763653,7.25424144813974,6.85351428849125,6.95778961819559,6.88967230220893,6.81150342177205
"Rad52",7.02828833186851,7.13553279672632,5.74601471773009,6.48693865837898,6.43507124487607,6.68436902756504,6.49449360737951,6.77590834204034,6.44225145405585,6.63018077804455,6.61751760060871,6.57308884001306
"Rad54b",6.19532823377328,5.74601471773009,6.32003085757434,5.74601471773009,6.21651083794126,5.74601471773009,6.13569127027349,6.0779228008653,6.20201378062286,6.05168137211589,5.74601471773009,5.96598844840126
"Rad54l",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.99596529059142,5.74601471773009
"Rad54l2",7.2968399819346,6.74678563092428,7.38917891104929,7.24457248269195,7.11215006637307,7.18478164836029,7.12861439287074,6.85848204328761,7.29820406624573,7.23459740836671,6.94955068032668,7.32793989869369
"Rad9a",6.45224384152599,6.38645313262447,6.72775853067017,6.38940370799125,6.59646374677035,6.00091276814161,5.74601471773009,6.46356893872451,6.46262773177183,6.49993499875987,6.52781563163329,6.38278293153433
"Rad9b",6.19532823377328,5.74601471773009,6.15323483203576,5.74601471773009,6.32099645238723,6.63429058981535,5.74601471773009,6.18436861938232,6.06912291915666,5.74601471773009,6.30217033853605,6.2360090261318
"Radil",6.48599369316366,6.38645313262447,6.64499732739937,6.95275757658379,6.17583145262494,6.89857110522306,6.32834670430084,6.6709423687361,6.49206772662792,6.71527291029061,6.60041150343722,6.62668090234123
"Rae1",7.5799712628204,6.92126115367035,7.6480957014075,7.73605591790185,7.52205652409862,7.44997776407562,7.23079934572843,7.45810500223905,7.31411523933337,7.61967432448248,7.55549341099539,7.30882924660233
"Raet1d",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.12628777439285
"Raf1",7.32376965486912,7.1982454847502,7.66465848444139,7.35685762011858,7.81424971830454,7.49502364870496,7.40164511486367,7.77985101866408,7.63106083952071,7.58468698308211,7.35020329584923,7.55167837813645
"Rag1",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.12628777439285
"Rag2",6.10176357820178,5.74601471773009,5.74601471773009,5.74601471773009,6.4085129687457,6.05799775503962,5.74601471773009,6.1520728747008,6.13185952847338,6.43770256775214,5.74601471773009,5.96598844840126
"Rai1",8.78113648073077,7.87550592574014,8.21830414637891,7.95206144972459,8.18651210809243,8.16984465143797,7.85026428944617,8.46397702797621,8.14826668146914,8.68927368556058,8.11815909680504,8.16658380839746
"Rai14",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01845616303518,6.61687445109446,5.94129669167017,6.11689602129963,6.43181843681366,6.29059228912795,6.09905891000245,6.09332148405594
"Rai2",5.74601471773009,6.2007163041327,6.03443910866163,5.74601471773009,5.74601471773009,6.18637410257059,5.74601471773009,5.74601471773009,6.09132938202759,5.74601471773009,6.09905891000245,5.96598844840126
"Rala",7.88372895698868,7.68830993350933,7.614296014712,7.65511796144551,7.62469773187202,7.71072994117728,7.85675708163272,7.70288294758332,7.84276903578737,7.68319355340291,7.85395780777355,7.51985917813278
"Ralb",6.66065176716826,6.2007163041327,6.87277773979257,7.00331466764707,6.61685707954538,6.76165922916163,6.62780262159095,7.19906498902037,6.82862153887394,6.68787772065205,6.86463279990671,6.82184799514039
"Ralbp1",8.15053644498588,8.03906989636033,7.75970879055566,7.83653663793948,7.71950706027645,8.06564836801094,7.97434355184739,8.0406063340396,8.02682804464532,7.86612901068377,7.76015571263746,7.84849891081814
"Ralgapa1",9.16316397249212,8.41270996805518,8.78415276696472,8.52032030760956,8.80223607924387,8.4016489606213,9.12964704323193,9.09202780991035,8.76406057604817,8.4598497828277,8.63089094937992,8.96138332699966
"Ralgapa2",7.087628689286,7.1982454847502,6.87277773979257,7.30209312359263,7.00035588253943,6.76165922916163,6.8578449302801,7.05214147582804,7.21079453818257,7.1052150586845,6.60041150343722,7.15783162523867
"Ralgapb",8.75022601392559,8.4358497495378,8.78415276696472,8.342272900977,8.46571874267032,8.28668761739728,8.74337056596151,8.80826629616015,8.55075048625424,8.4186635009933,8.15255627507701,8.3797708186441
"Ralgds",8.69094207705607,8.77952114915758,8.92030873112648,8.67802048242233,8.87281863908824,8.87099389612782,8.58669576330279,8.78950992719867,8.89799669868845,8.48597493218807,8.79718957387246,8.63988005360642
"Ralgps1",7.98921310744196,8.03906989636033,8.36135312738041,7.74905626601137,8.07900275628474,7.81754365213449,8.43550504650183,8.10818053262312,8.09635865409833,8.35447004514396,7.89584894451019,8.15022523141255
"Ralgps2",8.11199749405199,7.60493663032915,7.56180314761038,7.61260304322837,7.85280640141873,7.58723589566243,8.07681466058561,8.13883474962005,7.96284563321077,7.83416107684514,7.71351514900761,8.06879888260361
