"","143D-DG-3","144C-DG-2","144D-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1"
"Rnf4",7.33773453963884,7.47937680978788,7.29280093904537,7.42952000200462,8.31181132427555,7.55698181321529,7.33058119668145
"Rnf40",7.70591711158083,7.78618726007014,7.4188236690149,7.9456217615344,6.82677212959115,7.66422943829086,7.51057106579522
"Rnf41",6.85358342672697,7.14601294077277,6.85998958396759,7.40213688403699,5.74651935471639,7.19656992860402,7.2576628595295
"Rnf43",4.99787582377013,4.7376117387579,4.82926288892582,4.48114237758222,4.48114237758222,4.92713304501927,4.59008905617298
"Rnf44",8.03813055029131,7.94514437881023,8.14972823683784,7.92669902706884,7.24065422361183,8.02658200817261,7.98704567394436
"Rnf5",6.00982443712206,6.17908579932362,6.56907309574425,6.49350345534362,5.74651935471639,6.30121729768128,6.39635383839251
"Rnf6",6.79607514552442,7.04637713754524,6.9846339624369,6.78434786437866,4.48114237758222,6.77716609501593,6.8220156270477
"Rnf7",6.4884821837201,6.481025113857,6.5263373075599,6.82713339535511,5.74651935471639,6.42981413818835,6.39869899827584
"Rnf8",6.08123313847472,6.33924777726659,5.96561980017068,5.66595045214649,4.48114237758222,6.22013455957125,6.51500934972543
"Rnft1",6.56079681100709,6.51708437918722,6.04892091261487,6.90880386535768,4.48114237758222,6.89031619251699,6.04524510822033
"Rnft2",6.85358342672697,7.10092706528068,7.03366848332213,7.25649650977802,4.48114237758222,6.9215956788241,6.9539375946267
"Rngtt",6.43789055377109,6.39267450285779,6.26808673526979,6.69439986356864,4.48114237758222,5.90742529923996,6.24154382200585
"Rnh1",6.56079681100709,6.52888170468825,6.57431679843114,7.25649650977802,4.48114237758222,6.44896402407183,6.68687866729938
"Rnls",4.99787582377013,5.10530968109573,5.00176142036958,4.48114237758222,4.48114237758222,4.48114237758222,5.10233240125397
"Rnmt",7.25640860239404,7.14601294077277,7.21389557398856,6.64701171559657,7.24065422361183,7.07982796294673,7.21275343461045
"Rnmtl1",5.29183559736315,5.67811811561708,5.43514492816486,5.24283920151751,4.48114237758222,5.44739360520354,5.60571187961588
"Rnpc3",6.38518738909124,5.93777032308386,6.51542751458669,5.24283920151751,4.48114237758222,6.32941863528512,6.5383089108542
"Rnpep",7.09359306773118,7.72896859178682,6.94567039918813,8.29399899227674,7.04937980105134,7.7734719479503,6.84879534588126
"Rnpepl1",6.69432374169068,6.85910017983612,6.92575919996527,7.02271829413181,4.48114237758222,6.83493849068855,6.85705522089801
"Rnps1",8.12356661415094,7.92410473406821,7.71791726313221,7.90752046284418,7.24065422361183,7.80653016916626,7.80331132388698
"Robo1",5.85172568428268,6.32552414182353,5.98277895158911,6.37986127970252,5.74651935471639,6.09146161095146,6.36545976017665
"Robo2",8.1160081519299,7.96175435511326,8.07781018722372,8.15498218845356,4.48114237758222,7.82507928852103,7.94329537381572
"Robo3",9.25607534512877,8.37146292564316,8.40304186170258,8.5616634681333,8.96996149108542,8.81892493409365,8.64734551870372
"Robo4",5.11235073402636,5.15446282183989,5.57219124133863,4.48114237758222,4.48114237758222,5.73399845565416,5.21237782571439
"Rock1",6.69432374169068,6.91280521864457,6.78637916686349,6.64701171559657,7.40862008450898,7.11858328122721,6.39869899827584
"Rock2",8.1160081519299,8.90124745315431,8.72925977684297,8.65613099573914,6.55936500434315,8.85856204261862,8.45309666886529
"Rogdi",9.5463126486708,9.03791348895489,9.18853404034519,9.34248990526772,9.02180174639218,9.01803980949049,9.21564221315211
"Rom1",4.99787582377013,4.48114237758222,5.12855149426636,4.48114237758222,4.48114237758222,4.73931711642061,4.95402307076531
"Romo1",5.76302627007316,5.81596779482922,6.11145690793067,6.86859030378025,4.48114237758222,5.91738319590078,5.82346584126936
"Ropn1l",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.84577269627103,4.7476902916918
"Ror1",5.11235073402636,5.3572255041407,5.30662582988316,4.48114237758222,4.48114237758222,5.47892869173049,5.58639116599881
"Rora",6.00982443712206,6.98123627111826,5.93048723350587,7.09367788717345,8.74158437081496,7.35017000367855,6.19266125550803
"Rorb",5.85172568428268,5.91839640387279,5.74595550615229,6.43796020099556,8.13409728635347,6.12496736580604,5.77628878731999
"Rorc",4.84749918505457,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.79713065626228,5.02281791720149
"Rp1",4.48114237758222,4.48114237758222,4.78280567329118,5.24283920151751,4.48114237758222,4.48114237758222,4.48114237758222
"Rp2",5.66590455830475,5.51755510752467,5.17244114845099,5.40883401515833,4.48114237758222,5.91738319590078,5.49401634131684
"RP23-112I20.5",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,4.72452373983201
"RP23-145I16.3",4.48114237758222,4.48114237758222,5.12855149426636,5.40883401515833,4.48114237758222,4.48114237758222,4.48114237758222
"RP23-202K1.1",4.48114237758222,4.92420233896636,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"RP23-220F20.2",6.27257714169501,6.19455416690341,5.99126107742898,5.77229363256891,4.48114237758222,6.02139569793824,5.85751038695569
"RP23-234F23.1",4.99787582377013,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"RP23-281F13.1",4.48114237758222,5.45703973981053,5.30662582988316,4.48114237758222,4.48114237758222,5.60838248708637,5.27198497558997
"RP23-288O12.2",4.48114237758222,5.45703973981053,5.1053685118849,5.86865822055955,4.48114237758222,5.43117457464848,5.15551934193373
"RP23-313J14.7",4.48114237758222,4.48114237758222,4.94083347955081,4.48114237758222,4.48114237758222,4.73931711642061,4.66975405085236
"RP23-316L10.2",4.48114237758222,4.92420233896636,5.2522420438667,4.48114237758222,4.48114237758222,5.02629562053467,5.15551934193373
"RP23-325D10.3",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,5.53876420686761,4.48114237758222
"RP23-328F3.4",6.41181519067764,5.99394145536932,5.8755877474906,6.18714888139034,5.74651935471639,5.87699325662994,6.11536552276039
"RP23-359P19.1",4.84749918505457,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.48114237758222
"RP23-411I6.1",4.99787582377013,4.92420233896636,4.87011862769163,4.48114237758222,4.48114237758222,4.66382111242884,4.85756576568992
"RP23-414I24.11",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"RP23-422L16.28",4.48114237758222,4.84337041193037,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"RP23-62O7.9",4.48114237758222,5.15446282183989,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"RP24-160I20.1",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,5.05541048505707,4.66975405085236
"RP24-267I21.3",4.84749918505457,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"RP24-344F2.1",4.48114237758222,4.48114237758222,4.48114237758222,5.24283920151751,4.48114237758222,4.48114237758222,4.82492990460849
"RP24-77E13.10",5.20811078417914,5.48782372348324,5.28894549180862,6.31892692874396,4.48114237758222,5.67320604292992,5.66591828322096
"Rp9",5.49890589926785,6.04744464630303,6.08061056281193,6.18714888139034,4.48114237758222,5.84567745039186,5.89410936296398
"Rpa1",6.58402570078054,6.90400207180328,7.37035698539076,6.82713339535511,5.74651935471639,7.20377166258206,6.9961816287604
"Rpa2",5.49890589926785,5.7493756344918,5.57219124133863,4.48114237758222,5.74651935471639,5.44739360520354,5.94336350453059
"Rpa3",5.36696224789153,4.92420233896636,5.15088139062031,5.40883401515833,4.48114237758222,4.84577269627103,5.06400546499342
"Rpain",5.29183559736315,5.57420652112637,5.4643329927992,5.40883401515833,4.48114237758222,5.58116136927334,5.49401634131684
"Rpap1",6.67299636443284,6.36624756776753,6.53175759315855,6.64701171559657,5.74651935471639,6.39723643015053,6.32883323641773
"Rpap2",5.29183559736315,5.7493756344918,5.6913984425807,5.54652580915904,4.48114237758222,5.62170306022735,5.65235540458494
"Rpap3",5.71564312830548,5.95681025612235,5.8755877474906,5.54652580915904,4.48114237758222,5.80243368223762,6.27565877683186
"Rpe",6.33016429910226,5.97552974894181,6.14890598274505,6.59783920870977,7.40862008450898,6.19704507386874,6.14458556170876
"Rpf1",6.2427337445048,5.20004192909509,5.76697986339864,6.59783920870977,4.48114237758222,5.80243368223762,5.81186972998037
"Rpf2",5.61348946339325,5.60127154304512,5.59726027228042,5.24283920151751,4.48114237758222,5.41463342181392,5.50476373867269
"Rpgr",6.30170811835786,6.06473654611676,6.09613584546847,5.40883401515833,4.48114237758222,6.17350179014615,5.72684980931276
"Rpgrip1",4.48114237758222,4.84337041193037,5.05602548254552,5.66595045214649,4.48114237758222,4.48114237758222,4.48114237758222
"Rpgrip1l",6.35798016033377,5.89867396889442,5.96561980017068,6.37986127970252,4.48114237758222,6.05696186606407,5.69685215485074
"Rph3a",9.91444417967978,9.9752560366966,10.1958652191164,9.96101389356682,9.38045234406603,9.91964899674684,10.0935981980783
"Rph3al",5.93360823384542,5.93777032308386,5.68011906803348,6.25482373064756,4.48114237758222,5.62170306022735,5.94679872262881
"Rpia",5.80831515200524,5.48782372348324,5.58481030816652,4.48114237758222,4.48114237758222,5.44739360520354,5.5100885827999
"Rpl10",6.94426582243494,6.92155120092641,7.24282325414366,7.72211337310629,8.96996149108542,7.58457089133634,6.99022679577957
"Rpl10-ps3",7.75563417328243,7.58027165387686,7.61946817727475,6.37986127970252,4.48114237758222,7.03588734969333,7.70164783994577
"Rpl10a",7.87726346989074,7.84566706520271,7.83516914357571,7.82810051334721,8.31181132427555,7.89035287982969,7.88487497645615
"Rpl11",7.55657899277383,7.91132951720922,7.97965861185928,7.45637595451296,7.55849686324826,7.54859817872336,7.7815309730732
"Rpl12",7.43925461157697,7.5251181738861,7.65778853915245,7.63119020252401,6.22117097060691,7.70744544451306,7.70254090089066
"Rpl13",8.22537981941768,8.44097279703551,8.58898779526899,8.39347917286971,8.74158437081496,8.5199927841299,8.61619671400536
"Rpl13a",8.52787601855457,8.66700057323521,8.75136044804627,8.97274711682839,8.46984090372148,8.67533151678777,8.64320049236494
"Rpl14",7.84094019380911,8.0766977767334,8.28199533080585,8.08856067336846,8.46984090372148,8.11190350428994,8.32421680187786
"Rpl15",8.14600429536109,8.1865757530028,8.24343023790038,8.29399899227674,9.12018980330927,8.27196342906422,8.24542724318
"Rpl17",8.10840935922559,8.22825998476374,8.20379397107099,8.23387932122596,8.80217332527544,8.17630087989502,8.36232029822064
"Rpl18",7.49914605682624,7.59104688869294,7.47645830016733,7.76546688176318,6.82677212959115,7.66422943829086,7.3294162182454
"Rpl18a",8.23238142863589,8.42017292833546,8.18925093209073,8.30864155025523,8.13409728635347,8.1268816304372,8.10673165103713
"Rpl19",7.93867163543502,8.32423900354065,8.23716196460773,7.67738521607881,8.61214328695034,8.21533897435476,8.37850300938558
"Rpl21",8.40332525540214,8.51568609801992,8.2666940853153,8.23387932122596,7.24065422361183,8.37106505952787,8.36568350814461
"Rpl21-ps4",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.66975405085236
"Rpl22",7.33773453963884,7.36433222080126,7.44656562217882,7.12782187674608,7.04937980105134,7.16368757535164,7.50441674156961
"Rpl22l1",6.67299636443284,6.90400207180328,6.67981016951701,6.37986127970252,6.22117097060691,6.93040086792512,6.91033086249047
"Rpl23",8.09308902178444,7.8276304812029,7.90231508321271,7.72211337310629,8.54275855130393,7.65905692885245,7.80414236603234
"Rpl23a",7.46352006465523,7.65401896244219,7.8599556827196,7.28687371988708,6.82677212959115,7.65126235655696,7.74735316851217
"Rpl23a-ps3",5.11235073402636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.66975405085236
"Rpl24",7.48737128252398,7.66933121677101,7.7558900025344,7.63119020252401,8.54275855130393,7.34693527594252,7.79162515590814
"Rpl26",7.67522325976384,7.88542850387898,8.06723305657619,7.67738521607881,7.81741108317343,8.06794232719632,7.97088920124654
"Rpl27",5.66590455830475,5.72618144609584,5.49255691815562,5.95707996155806,4.48114237758222,5.49427327742348,5.72261906830763
"Rpl27-ps3",7.07778715480038,6.84070978590683,7.1642911958794,7.40213688403699,6.82677212959115,6.74731015090248,6.98723954723096
"Rpl27a",7.97260433814936,8.20060629663015,8.27589449626516,7.60751115979465,6.55936500434315,8.02057394991776,8.07962367689787
"Rpl28",7.82242300781526,7.91560072164959,7.82890409678915,8.03662816307163,7.93100545092415,7.86146371059744,7.76710632166061
"Rpl29",7.90390755798077,7.91132951720922,7.98341734146388,8.23387932122596,4.48114237758222,8.01050374155773,7.86670988358047
"Rpl3",9.49507829718534,9.59547776313237,9.63136233534066,9.5408202435635,10.2696926691424,9.59629576245006,9.80702851885139
"Rpl30",7.29766812275451,7.66424561146553,7.79501372710998,7.48272526695606,7.24065422361183,7.42562950266693,7.52178421242316
"Rpl31",7.63322907978813,7.65914157246518,7.79715583464809,7.60751115979465,4.48114237758222,7.69234360526086,7.56379122912649
"Rpl32",7.184780492076,7.48517692566672,7.54723184895905,7.82810051334721,6.55936500434315,7.46485958843816,7.38873613120848
"Rpl34",6.85358342672697,7.06218652688696,7.23963884158534,7.22543675713217,4.48114237758222,7.22515381317925,7.0825100819305
"Rpl35",6.7763406395548,6.9388747913158,7.02995876250539,7.19366170925921,6.55936500434315,7.02774366597856,7.23663754421829
"Rpl35a",7.21387962841276,7.36433222080126,7.58256877941603,7.19366170925921,7.04937980105134,7.45889546407027,7.20257189189663
"Rpl36",7.16999697553601,7.16071816377058,7.15075557065914,6.74013876144211,7.40862008450898,6.97358573259112,6.93075224088827
"Rpl36-ps3",4.48114237758222,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.63517968257991
"Rpl36a",6.71531059050479,6.6731827697294,6.86419590773613,6.64701171559657,8.22571964453287,6.69600118146576,6.73467906482952
"Rpl36al",5.61348946339325,6.55215607921271,6.59508158234889,6.31892692874396,4.48114237758222,6.41688414552444,6.46709638481237
"Rpl37",7.51082258100176,7.8047565597338,7.79286836907046,6.90880386535768,4.48114237758222,7.67451780642127,7.81407696796234
"Rpl37a",7.12466738134003,7.46770388733439,7.53696987672957,7.22543675713217,5.74651935471639,7.28738280802509,7.6311242514008
"Rpl38",6.99588674614922,7.09326630987174,7.1642911958794,6.37986127970252,4.48114237758222,6.89932762485309,6.78950040839407
"Rpl39",6.83468785147257,6.71455270451449,6.7684514285451,6.59783920870977,4.48114237758222,6.66957656450418,6.69061789286832
"Rpl4",9.37424277633311,9.67387326788154,9.60556010495558,9.66500323997774,9.60078364015482,9.61159773920031,9.61230412247304
"Rpl41",8.10076979771127,8.34015432390093,8.29260947021728,8.12215859685579,8.67832371233402,8.33932397271416,8.20465260132735
"Rpl5",8.33997458525623,8.54889674759087,8.57044789781109,8.42067536608431,9.25619778200483,8.41739328390341,8.5659775318463
"Rpl6",8.27368469727515,8.75019740672937,8.76988204455593,8.78709883559928,8.80217332527544,8.57411927802055,8.76600968168341
"Rpl6l",4.48114237758222,5.05165608635757,4.78280567329118,4.48114237758222,4.48114237758222,4.66382111242884,4.48114237758222
"Rpl7",8.29389668707904,8.30490360257023,8.34889201927831,8.49929335726143,8.80217332527544,8.33450141890254,8.36903882410751
"Rpl7a",8.10840935922559,8.36214213983904,8.39462705003419,8.10545873259354,8.39300801445442,8.28702443094045,8.18763020473125
"Rpl7a-ps3",5.49890589926785,4.48114237758222,4.9069886627187,4.48114237758222,4.48114237758222,5.18220854407828,4.78878015924908
"Rpl7a-ps5",4.84749918505457,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rpl7l1",6.27257714169501,6.46877505633765,6.5263373075599,6.18714888139034,4.48114237758222,6.42981413818835,6.43563824817436
"Rpl8",8.64245596465088,8.7382610652402,8.8509046608048,8.7766300331276,8.61214328695034,8.63282675087543,8.71208652000571
"Rpl9",8.44605797471405,8.4987874193354,8.49772325622779,9.08722185546578,8.46984090372148,8.46521019245411,8.52499599749671
"Rpl9-ps1",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rpl9-ps6",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"Rplp0",8.567096228968,8.31137785817183,8.35468955916021,8.58587049585704,8.0361743447129,8.30357466360395,8.33226312781016
"Rplp1",8.9397689370898,8.83332794220318,8.97247601136131,8.76608430813726,9.29881916280024,8.92832788097526,8.68142921278764
"Rplp2",7.58994248526264,7.65401896244219,7.8078179641883,7.65447719734415,8.31181132427555,7.53734145037926,7.55390311380948
"Rpn1",7.184780492076,7.24579501232482,7.50044924711896,7.28687371988708,7.04937980105134,7.32407875380865,7.31418182600341
"Rpn2",7.54527916659415,7.59640366154391,7.80356275430873,7.48272526695606,6.55936500434315,7.70242945098279,7.74041721751352
