"","padjPunchCA1DG","padjPunchCA1CA3","padjPunchCA3DG","padjAPAConsistentControl","padjAPAConflictControl","padjAPAConflictConsistent"
"Rapgef2",0.706989796742839,0.88171993369776,0.256969840695724,1,1,1
"Rapgef3",0.995988468926685,0.541876967408844,0.213788668232456,1,1,1
"Rapgef4",0.233053441156255,0.00235556422234237,2.16440623932328e-07,1,1,1
"Rapgef5",0.0245050538693531,0.0338089211293404,7.00128674901181e-08,1,1,1
"Rapgef6",0.723029330297701,0.765344676872012,1,1,1,1
"Rapgefl1",0.000721175796005658,5.08915727148209e-10,8.39290011222247e-26,1,1,1
"Raph1",0.0688392296873677,0.218957021451013,2.38015800099385e-05,0.748209218515277,1,1
"Rapsn",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Rara",8.89782365642366e-11,0.000779812556147331,0.00691056560229083,1,1,1
"Rarb",0.22419695962278,0.0532595169778807,0.645038481040286,1,1,1
"Rarg",0.744462297368238,0.683015326796243,0.949453645790376,1,1,1
"Rarres1",0.331599910177961,0.867153693130901,0.722176415557836,1,1,1
"Rarres2",0.995988468926685,0.995078101054227,0.88700237573551,1,1,1
"Rars",0.679548829616543,0.871713397864412,0.938781168246885,1,1,1
"Rars2",0.155119989601909,0.986051649979111,0.170544829731921,1,0.836995149997329,1
"Rasa1",0.00278814717341747,0.416236451772428,2.02473948409348e-06,1,1,1
"Rasa2",0.995988468926685,0.697873543577129,0.627188907799695,1,1,1
"Rasa3",0.0011946023322259,0.0151144096199576,0.804917281720633,1,1,1
"Rasa4",0.123136692961538,0.986051649979111,0.172055792337072,1,1,1
"Rasal1",4.76452050225417e-17,0.158250294108516,3.60805610298313e-10,1,1,1
"Rasal2",2.47756540662426e-06,0.0691848226847048,1.38170019710991e-14,1,1,1
"Rasal3",0.805457279851757,0.986051649979111,0.499716326328555,1,1,1
"Rasd1",1.44893069548567e-07,0.0844199121546677,0.0100835575929802,0.00104181674185527,0.00362139820133419,1
"Rasd2",0.0027091413652162,0.958858290006867,0.0120384739793635,1,1,1
"Rasef",0.995988468926685,1,0.920230992485012,1,1,1
"Rasgef1a",2.69716545179802e-07,0.00256287418073202,0.167895985293157,1,1,1
"Rasgef1c",0.472562899177845,0.986051649979111,0.655831205226375,1,1,1
"Rasgrf1",0.701081173844951,1.85647264389292e-11,2.95282405807457e-09,1,1,1
"Rasgrf2",7.83444134588246e-14,0.537647931855511,1.47936456912528e-11,1,1,1
"Rasgrp1",2.23632764935806e-17,0.676743929321149,4.45386775959412e-13,1,1,1
"Rasgrp2",0.382654886234582,0.98254913900929,0.116957752598636,1,1,1
"Rasgrp3",0.995988468926685,0.768851898668489,0.519072231415208,1,1,1
"Rasgrp4",0.995988468926685,0.610496393634459,0.555822443414268,1,1,1
"Rasip1",0.706541885381804,0.230700419383481,0.0145637384666843,1,1,1
"Rasl10a",0.00252807249264489,1.7843414187467e-05,2.38033882129973e-16,1,1,1
"Rasl10b",0.78116356426522,0.320588041081157,0.0401720172780846,1,1,1
"Rasl11a",0.88245845225285,0.0011408807199106,1.58407676242017e-05,0.0826004716103061,0.0517885011718046,1
"Rasl11b",2.80831846303719e-11,6.19021129893921e-05,0.0883701505218061,0.0799263044797462,0.643118719054339,1
"Rasl12",0.610002456687168,0.21818900155012,0.621420901657138,1,1,1
"Rasl2-9",0.982030019067444,0.990193578995753,0.951238407164458,1,1,1
"Rassf1",0.872365409273343,0.934024560491951,0.393864472793958,1,1,1
"Rassf10",0.723086004032086,0.808487426117942,1,1,1,1
"Rassf2",0.259585547808302,0.986051649979111,0.107679521257517,1,1,1
"Rassf3",0.984014975499495,0.4282971472714,0.542551681241749,1,1,1
"Rassf4",0.802779568321839,0.986051649979111,0.905266257264809,1,1,1
"Rassf5",0.462160895033821,0.00127153953055167,5.21545185492517e-08,1,1,1
"Rassf6",0.995988468926685,1,0.971652718290567,1,1,1
"Rassf8",0.00699603563552054,0.0546659358604372,0.738230127211656,1,1,1
"Rassf9",0.980446291464886,0.86950132710323,0.920230992485012,1,1,1
"Raver1",0.832856943880068,0.0313963805849724,0.096880341418371,1,1,1
"Raver2",5.88502132987212e-20,0.0875367976804745,2.1428244375322e-31,1,1,1
"Rb1",0.0612103741944878,1.05264290081094e-06,0.0124558243725545,1,1,1
"Rb1cc1",0.995988468926685,0.809393554963325,0.843651748622896,1,1,1
"Rbak",0.0357905679390886,0.895357556955469,0.0994137186379531,1,1,1
"Rbbp4",1,0.237034236729191,0.131698402691621,1,1,1
"Rbbp5",0.000318857851545063,0.986051649979111,6.52586405439466e-06,1,1,1
"Rbbp6",0.888970703356698,0.118467179450277,0.00827047773114621,1,1,1
"Rbbp7",0.220509271149628,0.807624413255356,0.0151110100246019,1,1,1
"Rbbp8",0.183307070636814,0.905804120537676,0.378835652624705,1,1,1
"Rbbp9",0.995988468926685,0.481165360299741,0.422925303563863,1,1,1
"Rbck1",0.607061067021012,0.940720866981065,0.224151708921932,1,1,1
"Rbfa",0.0114570795254886,0.766957937004386,0.0859010754206102,1,1,1
"Rbfox1",0.00473342388653833,0.556149858549524,2.0103013987249e-05,1,1,1
"Rbfox2",0.00244507168280158,0.989633685359227,0.00316418973353198,1,1,1
"Rbfox3",0.564240295534659,0.128506265896865,0.00141193052805491,1,1,1
"Rbks",0.632476139292867,0.79694151361663,0.962176014397401,1,1,1
"Rbl1",0.805411654209428,1,0.699904554570611,1,1,1
"Rbl2",0.567953788482047,0.858299267021559,0.122885290651258,1,1,1
"Rbm10",0.16673726918964,0.147663758060513,3.74115788138264e-05,1,1,1
"Rbm11",0.428655849620975,0.751771753495796,0.048452435377504,1,1,1
"Rbm12",0.0232282030641211,0.980041057102,0.0293906906404049,1,1,1
"Rbm12b1",0.854438473389711,0.878257785160105,0.355372078863364,1,1,1
"Rbm12b2",0.995988468926685,0.605835093178359,0.320382113952344,1,1,1
"Rbm14",0.0317299126773264,1,0.0163415563799228,1,1,1
"Rbm15",0.0409148761839559,1,0.0339927181207888,1,1,1
"Rbm15b",0.995988468926685,0.583859177587984,0.313282482091664,1,1,1
"Rbm17",0.888872207023831,0.986051649979111,0.6132129565749,1,1,1
"Rbm18",0.881944403522809,0.986051649979111,0.62399233732889,1,1,1
"Rbm19",0.238888074771937,0.338952104789343,0.977621537517443,1,1,1
"Rbm20",0.305014311540922,0.432141876551041,0.978672372244537,1,1,1
"Rbm22",0.00078628104113897,0.675229068321968,2.29949594743962e-06,1,1,1
"Rbm24",0.323500873530291,1.82522165793822e-10,2.25550350613493e-16,1,1,1
"Rbm25",0.0530029121620679,0.972802650309429,0.0692826614444859,1,1,1
"Rbm26",0.0648629699975272,0.986051649979111,0.0709090558828585,1,1,1
"Rbm27",0.160832451932743,0.764902778829642,0.0085961610280024,1,1,1
"Rbm28",0.350459794661533,0.826810519857668,0.0553398124782907,1,1,1
"Rbm3",0.136359574968944,0.998480285282291,0.0500347451048042,1,1,1
"Rbm33",4.50419585139173e-11,0.615648984607871,1.12758512436926e-18,1,1,1
"Rbm34",0.995988468926685,0.882787959864473,0.659217048331063,1,1,1
"Rbm38",0.995988468926685,0.371543232493578,0.185870289910285,1,1,1
"Rbm39",0.181569477692917,0.143738920517178,1.98152145345349e-05,1,1,1
"Rbm4",0.124259480889028,0.974659624977597,0.0151673282149775,1,1,1
"Rbm41",0.361510847110752,0.986051649979111,0.133410867345182,1,1,1
"Rbm42",0.974775748995325,0.986051649979111,0.739006011163847,1,1,1
"Rbm43",0.00910834522127037,0.792501380535346,0.000156159033164214,1,1,1
"Rbm45",0.995988468926685,1,0.920230992485012,1,1,1
"Rbm46",0.843699830811837,0.986051649979111,0.566394092178705,1,1,1
"Rbm47",0.986012208052079,0.97087630953692,0.650859755714373,1,1,1
"Rbm48",0.611952802202057,1,0.529514435576899,1,1,1
"Rbm4b",0.156813108483973,0.89596348161916,0.0211817231638037,1,1,1
"Rbm5",0.943703108457209,0.0817864690354753,0.104784857699978,1,1,1
"Rbm6",0.591099648890371,0.663190557955455,0.0462118496967742,1,1,1
"Rbm7",0.951198687935497,0.0260905154533181,0.00238443209480306,1,1,1
"Rbm8a",0.500389526227899,0.833569421246863,0.865176783280876,1,1,1
"Rbm8a2",0.687144918809059,0.945360111612675,0.920230992485012,1,1,1
"Rbms1",0.318525866172839,0.149178738680124,0.848841261924223,1,1,1
"Rbms2",0.995988468926685,0.688340033166119,0.382845155784967,1,1,1
"Rbms3",0.899197418799796,0.135433294244855,0.133498322144421,1,1,1
"Rbmx",0.899604024061509,0.251872007897211,0.0300906946663341,1,1,1
"Rbmx2",0.509742892198323,0.14562584954842,0.631352418360902,1,1,1
"Rbmxl1",0.0013639685004008,0.583375260140838,0.0268021444787394,1,1,1
"Rbmxl2",0.995988468926685,1,0.906867840130818,1,1,1
"Rbp1",0.930601321607828,0.986051649979111,0.978217429340825,1,1,1
"Rbp3",1,0.986051649979111,0.94855079465412,1,1,1
"Rbp4",0.999256596396878,0.986051649979111,0.920230992485012,1,1,1
"Rbp7",0.995988468926685,0.998480285282291,0.920230992485012,1,1,1
"Rbpj",0.363771197706445,0.497882383282604,0.959693080263344,1,1,1
"Rbpjl",0.995988468926685,0.986051649979111,1,1,1,1
"Rbpms",1,0.947583581561477,0.872198649473725,1,1,1
"Rbpms2",0.995988468926685,0.937310079863434,0.666912415358501,1,1,1
"Rbsn",0.495786802738353,0.980041057102,0.65451451821164,1,1,1
"Rbx1",0.856235750488788,0.342047225477677,0.591369833223266,1,1,1
"Rc3h1",0.561780215026538,1,0.497640081459829,1,1,1
"Rc3h2",0.995988468926685,0.398004132952548,0.349050695585745,1,1,1
"Rcan1",1.12537521478818e-05,0.010371336702796,0.292671583086227,1,1,1
"Rcan2",0.0748405314802433,0.535428528451252,0.00103355107266957,1,1,1
"Rcan3",0.148389203844314,0.745442487431772,0.484512058542067,1,1,1
"Rcbtb1",0.912166230107791,0.0046344651283301,0.00229441935534549,1,1,1
"Rcbtb2",1,0.986051649979111,0.920230992485012,1,1,1
"Rcc1",0.389574388442692,0.791859121916818,0.818796860303921,1,1,1
"Rcc2",0.995988468926685,9.35287362241112e-12,3.29142066479105e-12,1,1,1
"Rccd1",0.384058275234326,0.998480285282291,0.224661203148646,1,1,1
"Rce1",0.737221358256056,1,0.587416507835781,1,1,1
"Rchy1",0.995988468926685,0.336749679930327,0.368110024039608,1,1,1
"Rcl1",0.0433899536607008,0.937905016088329,0.129280845326962,1,1,1
"Rcn1",0.0172309310641964,0.107090010195408,0.846654559344566,1,1,1
"Rcn2",0.935844372087649,0.30791292553143,0.0648710886042031,1,1,1
"Rcn3",0.757026102189654,0.530257565364411,0.880497857676645,1,1,1
"Rcor1",0.445565574433035,0.964730919115521,0.145509226472973,1,1,1
"Rcor2",3.87223753310517e-07,0.137475534588398,0.000626549729655391,1,1,1
"Rcor3",0.368248074882136,0.980041057102,0.477813258370987,1,1,1
"Rcsd1",0.478420608624724,0.739408248973792,0.920230992485012,1,1,1
"Rcvrn",0.981565149246698,0.998480285282291,0.939303806095241,1,1,1
"Rdh1",0.11995375042744,0.147730005897808,1,1,1,1
"Rdh10",0.995988468926685,0.985701491185449,0.926321448255751,1,1,1
"Rdh11",0.995988468926685,0.734446192414815,0.529200561645718,1,1,1
"Rdh12",0.751283008017724,0.690627350616672,0.94855079465412,1,1,1
"Rdh13",0.995988468926685,0.541779271259869,0.582307218934149,1,1,1
"Rdh14",0.56647577937408,1,0.526708138000042,1,1,1
"Rdh16",0.967024972228943,0.810566219795232,0.383788794768902,1,1,1
"Rdh19",0.995988468926685,1,0.974620761155651,1,1,1
"Rdh5",0.847090719169329,0.986051649979111,0.920230992485012,1,1,1
"Rdh9",0.964829976032598,0.541347216122296,0.686242877859837,1,1,1
"Rdm1",0.615506733327393,0.863916855235095,0.920230992485012,1,1,1
"Rdx",0.0934664330764599,0.454172407883215,0.681523918818332,1,1,1
"Rec114",0.601599872636355,0.986051649979111,0.378123443876103,1,1,1
"Rec8",0.0605262036232379,0.416194848309877,0.616140615519682,1,1,1
"Reck",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Recql",0.877343772451148,1,0.817345065466957,1,1,1
"Recql4",0.879659635931159,0.301903759715106,0.0505452371670479,1,1,1
"Recql5",0.00108582306786786,0.493362147682924,2.58461516886147e-07,1,1,1
"Reep1",0.133918166811761,0.903123401203418,0.0149344356396601,1,1,1
"Reep2",0.891649317661191,0.00157578079537887,0.00594961583426682,1,1,1
"Reep3",1,0.998480285282291,0.970362479022252,1,1,1
"Reep4",0.347136410558356,0.866465249006895,0.674496417212139,1,1,1
"Reep5",0.000756391594701903,1.85835752354935e-11,1.53030208063235e-27,1,1,1
"Reep6",0.108083176750323,0.509959541565473,0.000726775805421711,1,1,1
"Reg1",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Reg2",0.995988468926685,0.63754471960008,0.32916615987522,1,1,1
"Rel",0.14597888058976,0.0280804660295368,0.688362675609976,1,1,1
"Rela",0.206990122201448,0.324717372142676,0.967559727323737,0.110745653406047,1,1
"Relb",0.0135676963404943,0.826199748778932,0.0605769655214171,1,1,1
"Rell1",0.680205204145078,0.900782654796406,0.920230992485012,1,1,1
"Rell2",0.00913574099376811,0.288996589226935,5.65689515713035e-07,1,1,1
"Reln",0.715991620423395,0.328846349231846,0.704020503284099,1,1,1
"Relt",0.593449410385628,0.925266528958598,0.151773804443727,1,1,1
"Rem1",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Rem2",6.85317567885138e-08,0.00212795557733784,1.25103699434617e-18,0.535092787476697,1,1
"Ren1",0.995988468926685,1,0.920230992485012,1,1,1
"Renbp",0.710266110281091,0.888522469996482,0.952666883649919,1,1,1
"Rep15",0.052836102986622,0.919522666345398,0.00818343966306765,1,1,1
"Repin1",0.13430757876757,0.261066798949791,0.920230992485012,1,1,1
"Reps1",0.99252134677712,0.5331153760525,0.154467504428456,1,1,1
"Reps2",2.09771189228414e-12,0.123761009836816,3.49067032072711e-06,1,1,1
"Rer1",0.40861926759163,0.103712350142783,0.639086345554763,1,1,1
"Rere",0.741238911827782,1,0.606324503367312,1,1,1
"Rerg",0.332051590386611,1.19734339510476e-06,3.62047733901782e-06,1,1,1
"Rergl",0.916884987010724,1,0.735161092544905,1,1,1
"Resp18",0.62634017084837,0.138104533233954,0.00327439433912238,1,1,1
"Rest",0.540219229657416,1,0.446313843264312,1,1,1
"Ret",0.826950776608028,0.986051649979111,0.920230992485012,1,1,1
"Retn",0.929521723127475,1,0.902288963637072,1,1,1
"Retsat",0.762879274324397,0.729892234640529,0.965122774785274,1,1,1
"Rev1",0.645297681008333,0.471194085918883,0.0278747416920523,1,1,1
"Rev3l",0.00887326755208353,0.362781268217276,2.19108861980064e-06,1,1,1
"Rexo1",0.700867400567724,0.207701260236987,0.518217682517299,1,1,1
"Rexo2",0.218753344462681,0.592907940353695,0.833450469578428,1,1,1
"Rexo4",1,0.682703526663253,0.543171220296325,1,1,1
"Rfc1",0.694258383776227,0.746874825425316,0.12446005382885,1,1,1
"Rfc2",0.0218421078793737,0.199144324518172,0.630580848827169,1,1,1
"Rfc3",0.965524119648078,0.34024274002557,0.0959560193050696,1,1,1
"Rfc4",0.485007387505622,0.94131823134634,0.76790841288066,1,1,1
"Rfc5",1,0.960316326574204,0.842717011868605,1,1,1
"Rfesd",0.995988468926685,0.347265152945282,0.24211626466267,1,1,1
"Rffl",0.896343451244303,0.592907940353695,0.140755180050365,1,1,1
"Rfk",0.995988468926685,0.0882577335108056,0.0851569266093759,1,1,1
"Rfng",0.914000369493801,1,0.868916448180048,1,1,1
"Rft1",0.687344617026042,0.418916076407487,0.836949325671009,1,1,1
"Rftn1",0.0742514125351536,0.0501231210389764,0.920230992485012,1,1,1
"Rftn2",0.512174300451833,0.870863026946012,0.864542770058193,1,1,1
"Rfwd2",0.982030019067444,1,0.840024560934318,1,1,1
"Rfwd3",0.000175950905905299,0.00146631157188827,0.920230992485012,1,1,1
"Rfx1",0.963440845279411,0.13775682861705,0.205446263543735,1,1,1
"Rfx2",0.665266088234245,0.296683756477935,0.0186074348573044,0.00387561183228868,0.514386144115704,1
"Rfx3",1.66585900673736e-17,0.0258464405234576,1.29904768477958e-31,1,1,1
"Rfx4",0.995988468926685,0.318615632077587,0.26115650081167,1,1,1
"Rfx5",0.968059447305522,0.986051649979111,0.642396480047603,1,1,1
"Rfx6",0.995988468926685,0.986051649979111,1,1,1,1
"Rfx7",0.350752306926409,0.284595994707766,0.00201399558813853,1,1,1
"Rfx8",0.995988468926685,0.986051649979111,0.963468422632748,1,1,1
"Rfxank",0.919361820962399,0.835645333730024,0.94855079465412,1,1,1
"Rfxap",0.708726880590742,0.145567779815557,0.00714845691179939,1,1,1
"Rgag1",0.66865760334782,1,0.632797112014657,1,1,1
"Rgag4",0.678704585967797,0.368217111127205,0.777778742697208,1,1,1
"Rgcc",0.998457743419795,1,1,1,1,1
"Rgl1",0.983410068466388,0.986051649979111,0.952152150149057,1,1,1
"Rgl2",0.569698778769915,0.0544247483482839,0.00049794074446877,1,1,1
"Rgl3",0.155571346972837,0.802373452546163,0.510184123315703,1,1,1
"Rgma",0.00115640476394374,0.636467081350781,0.0265759374055561,1,1,1
"Rgmb",1,0.00414805494766172,0.00190193224655366,0.493176947269366,0.485714894642004,1
"Rgn",0.995988468926685,1,1,1,1,1
"Rgp1",0.0768663576813407,0.220104108305353,0.913385688301407,1,1,1
"Rgs1",1,0.986051649979111,0.920230992485012,1,1,1
"Rgs10",0.995988468926685,0.93073260914993,0.598145631486343,1,1,1
"Rgs11",0.00980741630827333,0.986051649979111,0.00191407163109813,1,1,1
"Rgs12",0.919630762225198,0.360241485702853,0.489985982637267,1,1,1
"Rgs13",0.411506940436895,0.903465619749368,0.112951760271857,1,1,1
"Rgs14",0.0181484258309854,0.0443746269863702,0.970684684840863,1,1,1
"Rgs16",0.198539397547586,0.999706390631823,0.130324722361009,1,1,1
"Rgs17",0.131041862649865,0.184486161246433,0.990381542643198,1,1,1
"Rgs19",0.785059198553576,1,0.625570440310993,1,1,1
"Rgs2",0.0536281060910156,0.412380023743402,0.000168411906819764,4.40654016988833e-05,0.00136540848497538,1
"Rgs20",0.953786895683379,0.986051649979111,0.996079898084284,1,1,1
"Rgs22",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Rgs3",0.962364109842258,0.768851898668489,0.302987925985916,1,1,1
"Rgs4",0.63946531422662,0.969669176188447,0.878413752379124,6.33599624332865e-05,0.135293247320917,1
"Rgs5",0.102751697829977,0.626711047125858,0.00325437226591223,1,1,1
"Rgs6",0.208668600155504,0.986051649979111,0.0777881658439944,1,1,1
"Rgs7",0.995988468926685,0.582619901223646,0.361815042107841,1,1,1
"Rgs7bp",0.293609249586144,0.288058652048617,0.00248241329305696,1,1,1
"Rgs8",0.995988468926685,0.0017418803336989,0.00025572997211579,1,1,1
"Rgs9",0.189320294574472,0.0202028199334666,5.67534786856625e-06,1,1,1
"Rgs9bp",0.375047636090987,0.0082954740402879,0.116103306275487,1,1,1
"Rgsl1",0.750536800968071,0.70304325197233,0.94751254009942,1,1,1
"Rhag",0.673222862497654,0.961311613074115,0.320962529409738,1,1,1
"Rhbdd1",0.967024972228943,0.411558002277775,0.104866124331033,1,1,1
"Rhbdd2",0.0389366884363993,0.941720284004712,0.00303283152525762,1,1,1
"Rhbdd3",0.995988468926685,0.950203347617358,0.903606361316132,1,1,1
"Rhbdf1",0.169035000808695,1,0.076432603128408,1,1,1
"Rhbdf2",0.554809722585315,0.776565200982893,0.926188793105846,1,1,1
"Rhbdl1",0.416944255317247,0.207175106636514,0.843766718806341,1,1,1
"Rhbdl2",0.957253091927879,0.905658741737883,0.504100791773042,1,1,1
"Rhbdl3",0.0461182512743894,0.0678653668148426,1,1,1,1
"Rhcg",0.995988468926685,1,0.942496456719403,1,1,1
"Rheb",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Rhebl1",0.804131904778745,0.336887913596342,0.614517476757095,1,1,1
"Rhno1",0.0183388498940757,0.519837358031712,0.151525498239831,1,1,1
"Rho",0.995988468926685,0.831823782865045,0.611188077974846,1,1,1
"Rhoa",0.995988468926685,0.982141735211523,0.94855079465412,1,1,1
"Rhob",0.0726385243284213,0.986051649979111,0.0304215396071219,1,1,1
"Rhobtb1",0.747586566055575,1,0.570619363843346,1,1,1
"Rhobtb2",0.079909816266877,0.778765849562912,0.00454657227935076,1,1,1
"Rhobtb3",0.995988468926685,0.986051649979111,0.963850310575204,1,1,1
"Rhoc",0.353079628544085,0.864005386548567,0.684441430267688,1,1,1
"Rhod",0.995988468926685,0.986051649979111,0.906867840130818,1,1,1
"Rhof",1,0.508708674005748,0.341475717333994,1,1,1
"Rhog",0.995988468926685,0.326494571839848,0.279586887226419,1,1,1
"Rhoh",0.914305312215012,0.928219414300041,1,1,1,1
"Rhoj",0.257841120031638,0.986051649979111,0.334630266076562,1,1,1
"Rhoq",0.326840916581252,0.932597610396149,0.573092305510283,1,1,1
"Rhot1",0.79340776078392,0.986051649979111,0.920230992485012,1,1,1
"Rhot2",0.635217112351223,0.774268632933059,0.130324722361009,1,1,1
"Rhou",0.0223816813254507,0.0454294973026241,0.97312550089272,1,1,1
"Rhov",0.896343451244303,0.304700089794366,0.0506733085608933,1,1,1
"Rhox2c",1,0.986051649979111,0.920230992485012,1,1,1
"Rhox4a2",0.995988468926685,0.986051649979111,1,1,1,1
"Rhox5",0.995988468926685,0.98757073079327,0.970362479022252,1,1,1
"Rhox8",0.990490616522135,0.0189546895355226,0.00286680494513897,1,1,1
"Rhpn1",0.179815756810615,0.979574928158082,0.249352665479876,1,1,1
"Rhpn2",0.943164765690527,0.680321543448621,0.846654559344566,1,1,1
"Ribc1",0.631496052665427,0.825424603190089,0.94855079465412,1,1,1
"Ribc2",0.995988468926685,1,0.957306233944423,1,1,1
"Ric1",0.636784933484507,0.0070773370249419,2.94567882832047e-05,1,1,1
"Ric3",0.542912579021685,0.691785782820264,0.0628946597011226,1,1,1
"Ric8a",0.396125159077919,0.621633391542362,0.920230992485012,1,1,1
"Ric8b",0.750536800968071,0.931430135292717,0.92741620032652,1,1,1
